"gene","padj","disease"
"ENSG00000077498","78.4729958","EFO_0000707"
"ENSG00000101440","53.4357071","EFO_0000707"
"ENSG00000114861","77.6114404","EFO_0000707"
"ENSG00000140995","59.8348618","EFO_0000707"
"ENSG00000156564","83.1718326","EFO_0000707"
"ENSG00000156564","80.4926217","EFO_0000707"
"ENSG00000099810","53.356111","EFO_0000708"
"ENSG00000125970","52.0394623","EFO_0000708"
"ENSG00000080644","73.0172455","EFO_0000708"
"ENSG00000109805","54.6502888","EFO_0000708"
"ENSG00000066468","85.3077829","EFO_0000708"
"ENSG00000164362","79.5333683","EFO_0000708"
"ENSG00000049656","52.2507012","EFO_0000708"
"ENSG00000172927","59.9071443","EFO_0000708"
"ENSG00000060237","73.0901062","EFO_0000708"
"ENSG00000095015","63.4712398","EFO_0000708"
"ENSG00000163491","64.5501256","EFO_0000708"
"ENSG00000182185","60.8788788","EFO_0000708"
"ENSG00000168769","86.4958167","EFO_0000708"
"ENSG00000002016","62.4657571","EFO_0000708"
"ENSG00000178177","80.6524336","EFO_0000708"
"ENSG00000117971","53.557837","EFO_0000712"
"ENSG00000130208","51.6449392","EFO_0000712"
"ENSG00000111252","51.3184547","EFO_0000712"
"ENSG00000111252","56.4135075","EFO_0000712"
"ENSG00000175164","75.4833579","EFO_0000712"
"ENSG00000175164","69.5391238","EFO_0000712"
"ENSG00000175445","77.450031","EFO_0000712"
"ENSG00000187672","53.0650377","EFO_0000712"
"ENSG00000196782","67.7406311","EFO_0000712"
"ENSG00000112137","82.1735084","EFO_0000712"
"ENSG00000128918","58.5260987","EFO_0000712"
"ENSG00000128918","79.3946743","EFO_0000712"
"ENSG00000140718","68.7912345","EFO_0000712"
"ENSG00000091732","65.5459285","EFO_0000712"
"ENSG00000109917","70.216912","EFO_0000712"
"ENSG00000122691","73.4669149","EFO_0000712"
"ENSG00000122691","75.0503123","EFO_0000712"
"ENSG00000122691","67.536366","EFO_0000712"
"ENSG00000171560","80.5297613","EFO_0000712"
"ENSG00000148737","90.1103139","EFO_0000712"
"ENSG00000148737","77.991128","EFO_0000712"
"ENSG00000107957","74.2537081","EFO_0000712"
"ENSG00000171557","62.1832371","EFO_0000712"
"ENSG00000130940","76.4204025","EFO_0000712"
"ENSG00000147408","66.988498","EFO_0000712"
"ENSG00000164093","70.8816111","EFO_0000712"
"ENSG00000164093","64.6380782","EFO_0000712"
"ENSG00000164093","72.6828337","EFO_0000712"
"ENSG00000164093","70.6345797","EFO_0000712"
"ENSG00000164093","71.3099599","EFO_0000712"
"ENSG00000082684","75.8681953","EFO_0000712"
"ENSG00000082684","75.7744253","EFO_0000712"
"ENSG00000166035","91.1242843","EFO_0000712"
"ENSG00000157601","89.6905065","EFO_0000712"
"ENSG00000136141","67.2922611","EFO_0000712"
"ENSG00000136141","58.2599044","EFO_0000712"
"ENSG00000107518","62.0806098","EFO_0000712"
"ENSG00000134222","56.7216575","EFO_0000712"
"ENSG00000164867","68.9545989","EFO_0000712"
"ENSG00000164867","60.4804158","EFO_0000712"
"ENSG00000147883","61.4695609","EFO_0000712"
"ENSG00000147883","71.6671884","EFO_0000712"
"ENSG00000147883","72.4223614","EFO_0000712"
"ENSG00000171840","73.2556224","EFO_0000712"
"ENSG00000140836","77.3624897","EFO_0000712"
"ENSG00000140836","76.4038384","EFO_0000712"
"ENSG00000140948","72.2570062","EFO_0000712"
"ENSG00000206418","69.9624896","EFO_0000712"
"ENSG00000129353","51.696527","EFO_0000712"
"ENSG00000185345","74.1818607","EFO_0000712"
"ENSG00000112530","57.5531423","EFO_0000712"
"ENSG00000069399","66.7788029","EFO_0000712"
"ENSG00000187498","89.4552231","EFO_0000712"
"ENSG00000134245","79.7256887","EFO_0000712"
"ENSG00000137273","64.6128416","EFO_0000712"
"ENSG00000164379","70.045203","EFO_0000712"
"ENSG00000164379","68.6433136","EFO_0000712"
"ENSG00000164379","70.3028381","EFO_0000712"
"ENSG00000173334","81.0254455","EFO_0000712"
"ENSG00000115239","74.9427319","EFO_0000712"
"ENSG00000198670","82.799077","EFO_0000712"
"ENSG00000087237","51.3549864","EFO_0000712"
"ENSG00000088926","83.8010907","EFO_0000712"
"ENSG00000149968","58.3407581","EFO_0000712"
"ENSG00000118526","86.9601488","EFO_0000712"
"ENSG00000165495","54.251951","EFO_0000714"
"ENSG00000012660","74.2045045","EFO_0000714"
"ENSG00000012660","73.6581802","EFO_0000714"
"ENSG00000141424","52.918154","EFO_0000714"
"ENSG00000171735","65.4426873","EFO_0000714"
"ENSG00000064419","50.9391546","EFO_0000717"
"ENSG00000064419","51.4819205","EFO_0000717"
"ENSG00000064419","50.6895602","EFO_0000717"
"ENSG00000064419","51.3449132","EFO_0000717"
"ENSG00000204287","80.3715289","EFO_0000717"
"ENSG00000188761","56.9920719","EFO_0000717"
"ENSG00000198821","80.4114521","EFO_0000717"
"ENSG00000153814","80.3185523","EFO_0000717"
"ENSG00000136573","78.7594855","EFO_0000717"
"ENSG00000136573","72.7046907","EFO_0000717"
"ENSG00000136573","72.0448196","EFO_0000717"
"ENSG00000140968","75.7147074","EFO_0000717"
"ENSG00000140968","78.7438452","EFO_0000717"
"ENSG00000140968","73.43539","EFO_0000717"
"ENSG00000118503","63.1930649","EFO_0000717"
"ENSG00000145901","60.4833424","EFO_0000717"
"ENSG00000145901","52.230531","EFO_0000717"
"ENSG00000127415","54.4018567","EFO_0000717"
"ENSG00000204301","62.1004045","EFO_0000717"
"ENSG00000169896","63.401711","EFO_0000717"
"ENSG00000116701","59.4904363","EFO_0000717"
"ENSG00000117592","59.9263906","EFO_0000717"
"ENSG00000167914","55.8428347","EFO_0000717"
"ENSG00000163687","67.0764089","EFO_0000717"
"ENSG00000163687","82.2410882","EFO_0000717"
"ENSG00000057663","68.3786809","EFO_0000717"
"ENSG00000138378","61.0596716","EFO_0000717"
"ENSG00000138378","59.8337054","EFO_0000717"
"ENSG00000138378","88.7397707","EFO_0000717"
"ENSG00000138378","88.5307789","EFO_0000717"
"ENSG00000138378","88.9227927","EFO_0000717"
"ENSG00000138378","76.7320991","EFO_0000717"
"ENSG00000138378","86.8852615","EFO_0000717"
"ENSG00000138378","62.4299049","EFO_0000717"
"ENSG00000138378","83.8683724","EFO_0000717"
"ENSG00000134242","59.8483324","EFO_0000717"
"ENSG00000138386","75.2929807","EFO_0000717"
"ENSG00000196735","55.1416695","EFO_0000717"
"ENSG00000081985","80.6039751","EFO_0000717"
"ENSG00000069011","72.1665621","EFO_0000729"
"ENSG00000069011","68.1692839","EFO_0000729"
"ENSG00000136754","50.9540379","EFO_0000729"
"ENSG00000162105","69.0566063","EFO_0000729"
"ENSG00000134954","60.3580177","EFO_0000729"
"ENSG00000177283","76.4526248","EFO_0000729"
"ENSG00000178623","79.2865932","EFO_0000729"
"ENSG00000178623","78.6909878","EFO_0000729"
"ENSG00000178623","77.5159359","EFO_0000729"
"ENSG00000178623","53.6125898","EFO_0000729"
"ENSG00000127837","59.8612964","EFO_0000729"
"ENSG00000128604","74.4092941","EFO_0000729"
"ENSG00000128604","73.9012539","EFO_0000729"
"ENSG00000128604","62.5255346","EFO_0000729"
"ENSG00000128604","70.6964552","EFO_0000729"
"ENSG00000095794","72.4998355","EFO_0000729"
"ENSG00000095794","62.3522103","EFO_0000729"
"ENSG00000172264","53.0008733","EFO_0000729"
"ENSG00000112977","50.9917736","EFO_0000729"
"ENSG00000112977","61.0477328","EFO_0000729"
"ENSG00000101076","50.0314891","EFO_0000729"
"ENSG00000101076","50.7253408","EFO_0000729"
"ENSG00000111252","57.7534676","EFO_0000729"
"ENSG00000137507","55.5709958","EFO_0000729"
"ENSG00000137507","55.6516469","EFO_0000729"
"ENSG00000137507","57.3256493","EFO_0000729"
"ENSG00000137507","53.1530976","EFO_0000729"
"ENSG00000137872","68.7012255","EFO_0000729"
"ENSG00000198369","81.9314003","EFO_0000729"
"ENSG00000100311","65.9757376","EFO_0000729"
"ENSG00000100311","64.557302","EFO_0000729"
"ENSG00000163362","76.4980793","EFO_0000729"
"ENSG00000163362","73.9426017","EFO_0000729"
"ENSG00000163362","74.3679285","EFO_0000729"
"ENSG00000163362","69.3205416","EFO_0000729"
"ENSG00000164691","73.0958819","EFO_0000729"
"ENSG00000134014","51.7791986","EFO_0000729"
"ENSG00000179104","76.502347","EFO_0000729"
"ENSG00000166501","77.4853885","EFO_0000729"
"ENSG00000166501","86.570406","EFO_0000729"
"ENSG00000166501","76.2292564","EFO_0000729"
"ENSG00000173598","75.0972271","EFO_0000729"
"ENSG00000198382","65.6201303","EFO_0000729"
"ENSG00000116833","88.114816","EFO_0000729"
"ENSG00000116833","89.9318159","EFO_0000729"
"ENSG00000116833","88.2205784","EFO_0000729"
"ENSG00000117707","80.7302237","EFO_0000729"
"ENSG00000100906","72.4771678","EFO_0000729"
"ENSG00000160712","63.2102311","EFO_0000729"
"ENSG00000179674","74.8129904","EFO_0000729"
"ENSG00000169855","83.7373793","EFO_0000729"
"ENSG00000148655","84.0561569","EFO_0000729"
"ENSG00000197818","80.4534972","EFO_0000729"
"ENSG00000148090","58.3187938","EFO_0000729"
"ENSG00000168875","75.9616137","EFO_0000729"
"ENSG00000115594","70.0054288","EFO_0000729"
"ENSG00000079263","59.123385","EFO_0000729"
"ENSG00000108669","55.3203225","EFO_0000729"
"ENSG00000153814","80.3775609","EFO_0000729"
"ENSG00000243509","53.6395252","EFO_0000729"
"ENSG00000243509","55.5335939","EFO_0000729"
"ENSG00000243509","55.3410172","EFO_0000729"
"ENSG00000076043","52.8549135","EFO_0000729"
"ENSG00000076043","52.9076755","EFO_0000729"
"ENSG00000130948","64.5907462","EFO_0000729"
"ENSG00000170579","82.3612869","EFO_0000729"
"ENSG00000145623","91.9507086","EFO_0000729"
"ENSG00000145623","92.0224547","EFO_0000729"
"ENSG00000188784","74.2588639","EFO_0000729"
"ENSG00000188784","73.8794684","EFO_0000729"
"ENSG00000188784","70.5757141","EFO_0000729"
"ENSG00000188906","85.2389693","EFO_0000729"
"ENSG00000138796","64.4005954","EFO_0000729"
"ENSG00000172216","67.3082352","EFO_0000729"
"ENSG00000162927","79.0482163","EFO_0000729"
"ENSG00000162927","78.7445664","EFO_0000729"
"ENSG00000162927","79.8141062","EFO_0000729"
"ENSG00000162927","76.0692477","EFO_0000729"
"ENSG00000162927","83.4281504","EFO_0000729"
"ENSG00000162927","73.4020352","EFO_0000729"
"ENSG00000181634","77.250278","EFO_0000729"
"ENSG00000181634","78.2526195","EFO_0000729"
"ENSG00000181634","79.3795824","EFO_0000729"
"ENSG00000181634","67.1503603","EFO_0000729"
"ENSG00000181634","83.0965161","EFO_0000729"
"ENSG00000181634","86.0828876","EFO_0000729"
"ENSG00000140968","80.2818894","EFO_0000729"
"ENSG00000140968","80.1087737","EFO_0000729"
"ENSG00000140968","80.6626618","EFO_0000729"
"ENSG00000140968","79.4912934","EFO_0000729"
"ENSG00000140968","79.6684206","EFO_0000729"
"ENSG00000171617","64.5344198","EFO_0000729"
"ENSG00000168785","69.309479","EFO_0000729"
"ENSG00000118503","76.7269015","EFO_0000729"
"ENSG00000146535","68.2191849","EFO_0000729"
"ENSG00000146535","75.6483555","EFO_0000729"
"ENSG00000146535","76.5342474","EFO_0000729"
"ENSG00000146535","64.2635226","EFO_0000729"
"ENSG00000146535","73.3527005","EFO_0000729"
"ENSG00000107968","82.0546269","EFO_0000729"
"ENSG00000169554","56.1797678","EFO_0000729"
"ENSG00000143226","65.0919616","EFO_0000729"
"ENSG00000143226","74.5598435","EFO_0000729"
"ENSG00000143226","76.1399508","EFO_0000729"
"ENSG00000143226","50.7183373","EFO_0000729"
"ENSG00000143226","74.874413","EFO_0000729"
"ENSG00000143226","75.8922756","EFO_0000729"
"ENSG00000143226","51.9569695","EFO_0000729"
"ENSG00000143226","53.3152044","EFO_0000729"
"ENSG00000143226","76.4427006","EFO_0000729"
"ENSG00000178828","51.1251748","EFO_0000729"
"ENSG00000178828","56.2153697","EFO_0000729"
"ENSG00000178828","56.7787468","EFO_0000729"
"ENSG00000178828","52.3298383","EFO_0000729"
"ENSG00000178828","57.2706223","EFO_0000729"
"ENSG00000178828","56.3195825","EFO_0000729"
"ENSG00000178828","53.5029948","EFO_0000729"
"ENSG00000178828","50.030458","EFO_0000729"
"ENSG00000178828","52.9176056","EFO_0000729"
"ENSG00000178828","54.774195","EFO_0000729"
"ENSG00000178828","54.7153175","EFO_0000729"
"ENSG00000178828","52.0172596","EFO_0000729"
"ENSG00000178828","55.9425056","EFO_0000729"
"ENSG00000085978","51.5642166","EFO_0000729"
"ENSG00000147889","80.624032","EFO_0000729"
"ENSG00000170340","66.8894112","EFO_0000729"
"ENSG00000154252","61.8028641","EFO_0000729"
"ENSG00000185811","77.7779877","EFO_0000729"
"ENSG00000185811","50.2774596","EFO_0000729"
"ENSG00000185811","71.9781816","EFO_0000729"
"ENSG00000164512","85.4442596","EFO_0000729"
"ENSG00000164512","85.3241682","EFO_0000729"
"ENSG00000134460","83.9444399","EFO_0000729"
"ENSG00000134460","80.3009152","EFO_0000729"
"ENSG00000140319","59.3491316","EFO_0000729"
"ENSG00000143365","68.4350729","EFO_0000729"
"ENSG00000143365","68.7384069","EFO_0000729"
"ENSG00000143365","70.4200625","EFO_0000729"
"ENSG00000184347","87.6433849","EFO_0000729"
"ENSG00000245848","55.6816578","EFO_0000729"
"ENSG00000182667","84.5867276","EFO_0000729"
"ENSG00000113302","71.9078302","EFO_0000729"
"ENSG00000113302","73.6167908","EFO_0000729"
"ENSG00000113302","72.2910702","EFO_0000729"
"ENSG00000113302","77.8692603","EFO_0000729"
"ENSG00000113302","72.0615923","EFO_0000729"
"ENSG00000113302","77.148807","EFO_0000729"
"ENSG00000113302","77.2868514","EFO_0000729"
"ENSG00000117114","82.7792227","EFO_0000729"
"ENSG00000184384","85.544461","EFO_0000729"
"ENSG00000197272","64.496249","EFO_0000729"
"ENSG00000198704","75.1636207","EFO_0000729"
"ENSG00000089012","52.3946702","EFO_0000729"
"ENSG00000115896","56.8249822","EFO_0000729"
"ENSG00000115896","61.4065766","EFO_0000729"
"ENSG00000115896","61.7750287","EFO_0000729"
"ENSG00000145996","86.2632155","EFO_0000729"
"ENSG00000145996","86.6510093","EFO_0000729"
"ENSG00000108691","70.2709675","EFO_0000729"
"ENSG00000103489","62.7041042","EFO_0000729"
"ENSG00000149269","71.582669","EFO_0000729"
"ENSG00000164418","81.9364846","EFO_0000729"
"ENSG00000168874","51.653111","EFO_0000729"
"ENSG00000174469","87.8536224","EFO_0000729"
"ENSG00000057657","76.627028","EFO_0000729"
"ENSG00000057657","74.9152482","EFO_0000729"
"ENSG00000185038","68.7291086","EFO_0000729"
"ENSG00000101017","62.876159","EFO_0000729"
"ENSG00000104312","75.415206","EFO_0000729"
"ENSG00000066827","85.8891964","EFO_0000729"
"ENSG00000140030","77.816081","EFO_0000729"
"ENSG00000140030","83.5520029","EFO_0000729"
"ENSG00000175354","81.6061199","EFO_0000729"
"ENSG00000175354","83.7494433","EFO_0000729"
"ENSG00000091138","63.560605","EFO_0000729"
"ENSG00000091138","65.5331731","EFO_0000729"
"ENSG00000091138","66.2911832","EFO_0000729"
"ENSG00000091138","74.5262384","EFO_0000729"
"ENSG00000091138","56.3118875","EFO_0000729"
"ENSG00000091138","67.0893729","EFO_0000729"
"ENSG00000091138","55.0088167","EFO_0000729"
"ENSG00000115267","58.1650496","EFO_0000729"
"ENSG00000115267","65.8837914","EFO_0000729"
"ENSG00000115267","83.4348083","EFO_0000729"
"ENSG00000166960","71.0400999","EFO_0000729"
"ENSG00000171094","66.7564631","EFO_0000729"
"ENSG00000178562","70.0300753","EFO_0000729"
"ENSG00000170561","80.2580297","EFO_0000729"
"ENSG00000184939","72.7542162","EFO_0000729"
"ENSG00000184939","53.1778872","EFO_0000729"
"ENSG00000184939","52.1744072","EFO_0000729"
"ENSG00000184939","79.4010282","EFO_0000729"
"ENSG00000061273","72.770381","EFO_0000729"
"ENSG00000078098","69.5242345","EFO_0000729"
"ENSG00000131711","76.248616","EFO_0000729"
"ENSG00000005020","55.9296966","EFO_0000729"
"ENSG00000188064","88.6546552","EFO_0000729"
"ENSG00000103091","66.9944644","EFO_0000729"
"ENSG00000115009","56.6543102","EFO_0000729"
"ENSG00000115009","60.628742","EFO_0000729"
"ENSG00000203963","83.0650151","EFO_0000729"
"ENSG00000203963","83.4530354","EFO_0000729"
"ENSG00000203963","85.9614551","EFO_0000729"
"ENSG00000203963","85.552454","EFO_0000729"
"ENSG00000203963","83.7853849","EFO_0000729"
"ENSG00000197461","71.6994226","EFO_0000729"
"ENSG00000177119","72.0098317","EFO_0000729"
"ENSG00000133195","74.0399897","EFO_0000729"
"ENSG00000133195","78.8855493","EFO_0000729"
"ENSG00000133195","50.8842528","EFO_0000729"
"ENSG00000091140","77.7884603","EFO_0000729"
"ENSG00000091140","68.3816373","EFO_0000729"
"ENSG00000091140","70.5536664","EFO_0000729"
"ENSG00000091140","70.3344166","EFO_0000729"
"ENSG00000091140","79.9269617","EFO_0000729"
"ENSG00000091140","74.9694109","EFO_0000729"
"ENSG00000091140","71.3262618","EFO_0000729"
"ENSG00000091140","71.3813007","EFO_0000729"
"ENSG00000091140","67.8264618","EFO_0000729"
"ENSG00000091140","69.3679929","EFO_0000729"
"ENSG00000091140","70.7061291","EFO_0000729"
"ENSG00000091140","74.1473854","EFO_0000729"
"ENSG00000113742","60.7712686","EFO_0000729"
"ENSG00000130592","66.9341385","EFO_0000729"
"ENSG00000130592","66.9096649","EFO_0000729"
"ENSG00000152804","74.9791801","EFO_0000729"
"ENSG00000129187","50.1073718","EFO_0000729"
"ENSG00000049860","57.6393783","EFO_0000729"
"ENSG00000115970","51.0905385","EFO_0000729"
"ENSG00000164307","78.6967814","EFO_0000729"
"ENSG00000162924","67.9643333","EFO_0000729"
"ENSG00000162924","71.6521263","EFO_0000729"
"ENSG00000115604","83.4116578","EFO_0000729"
"ENSG00000164325","70.1962769","EFO_0000729"
"ENSG00000176920","65.8632278","EFO_0000729"
"ENSG00000176920","54.8979759","EFO_0000729"
"ENSG00000138378","72.6205409","EFO_0000729"
